news_id,headline,news_time,event_date,close_T,ret_1d,ret_3d,ret_5d
bd96d4a5-a37f-4ca7-9cdd-c33309d13f08,"Ambani outlines new growth drivers for RIL, calls for businesses to unite to build ‘Balwaan Bharat’",2025-08-29 18:38:00+05:30,2025-09-01,1353.9000244140625,0.009306429838784061,0.0039884956914743456,0.018169713525623
f3a964a5-b525-43bd-9c6b-593ca3d13353,"Reliance, Meta form $100 million JV to develop AI solutions for Indian enterprises",2025-08-29 17:10:00+05:30,2025-09-01,1353.9000244140625,0.009306429838784061,0.0039884956914743456,0.018169713525623
1588acec-b96c-4de4-8702-21bba12d17c9,"Reliance FMCG arm eyes Rs 1 lakh cr revenue in five years, says Isha Ambani",2025-08-29 16:35:00+05:30,2025-09-01,1353.9000244140625,0.009306429838784061,0.0039884956914743456,0.018169713525623
333a790c-2981-42b3-8861-e17f76fec0e0,"Reliance Industries to list Jio by first half of 2026 in landmark IPO, unlocking value in India’s digital crown jewel",2025-08-29 16:40:00+05:30,2025-09-01,1353.9000244140625,0.009306429838784061,0.0039884956914743456,0.018169713525623
20abaf69-1c0c-4be6-873a-1b36e6ef3dc7,"Stocks to Watch Today: Reliance Industries, Hexaware, Lemon Tree Hotels, Afcons, Shukra Pharma, Paytm, Muthoot Finance, CG Power in focus on 29 August",2025-08-29 02:31:00+05:30,2025-08-29,1357.199951171875,-0.0024314226912277564,0.011346909054016205,0.013115273702121445
e31e2957-b5fe-429d-9939-54c37833e6ac,"Brokerages bullish on Reliance Industries; bet on telecom, FMCG, new energy segments",2025-08-28 11:39:00+05:30,2025-08-28,1385.9000244140625,-0.020708617314817823,-0.013998141332210839,-0.019193286036042582
5702a878-0de1-4679-b964-16cbe33a504a,"Stocks to Watch Today: BlueStone Jewellery, Aditya Infotech, Vedanta, Hindustan Zinc, Marine Electricals, All Time Plastics, EIL in focus on 19 August",2025-08-19 06:51:00+05:30,2025-08-19,1420.0999755859375,-0.004999630806280402,-0.007675533132493096,-0.024786952874463218
cbea2695-8ef2-411b-97c8-89f19cb06535,Jio BlackRock sees digital trust as ‘ultimate disruptor’ in mutual fund race,2025-08-12 12:31:00+05:30,2025-08-12,1374.9088134765625,0.0015936781318860547,0.004939336797282277,0.02770451840156658
cc8e7700-14db-47eb-92ba-84bb6d4f1947,"Trade Spotlight: How should you trade TVS Motor, BSE, Aditya Birla Capital, Cholamandalam Financial, Delhivery, Eternal and others on August 8?",2025-08-08 03:55:00+05:30,2025-08-08,1362.35888671875,0.01345224258102993,0.010820268440932996,0.014196747011140418
41bd8524-dc0a-4e5a-becc-4e7dfc946529,RIL annual report: Reliance says tariff risks may weigh on demand-supply balance in O2C business,2025-08-07 14:48:00+05:30,2025-08-07,1383.8729248046875,-0.015546252622128493,-0.0064775538038582174,-0.007278757894612421
f8cef425-c0de-459a-9851-2fe8f69c95cc,"Stocks to Watch Today: Infosys, Dr Reddys Labs, Tata Consumer, Cigniti, Force Motors, Natco Pharma, IndusInd Bank, BEML, Tilaknagar Ind in focus on 24 July",2025-07-24 03:00:00+05:30,2025-07-24,1397.3192138671875,-0.007983514051346402,0.010121920994957647,-0.009052717523152025
490cc808-8f27-4489-872b-b5ba67ec0d20,"RIL, Adani, Tata, others look to partner NPCIL in nuclear energy push to lower emissions",2025-07-23 17:15:00+05:30,2025-07-24,1397.3192138671875,-0.007983514051346402,0.010121920994957647,-0.009052717523152025
1d0e31e0-49b2-4153-a607-37506e2a51e2,"Reliance Industries shares slip on reporting highest-ever profit; should you buy, sell, or hold?",2025-07-21 09:18:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
3ed322b2-32a8-4aa8-bc28-e73b79b0e6c3,"Stocks to Watch Today: RIL, HDFC Bank, ICICI Bank, JSW Steel, IDFC First Bank, Dr Reddys Labs, IRCON, Sona Comstar, Anthem Biosciences in focus on 21 July",2025-07-21 02:20:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
9f41d712-2385-43ff-bbc9-16e1e339e830,Reliance looks to replicate Jio playbook in clean energy push,2025-07-19 00:27:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
95a76b11-c52a-40b2-a0ac-698e5224a7e5,"RIL Q1 FY26: Consumer verticals drive performance, outlook remains bright",2025-07-20 19:32:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
26b23cf0-c620-464e-bab7-b6fdca6fbfb6,Reliance Retail to demerge FMCG business to boost growth,2025-07-18 22:48:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
790c8411-3f09-476a-9365-fcb2582d3cf0,"Reliance Standalone June 2025 Net Sales at Rs 116,341.00 crore, down 10.44% Y-o-Y",2025-07-18 22:42:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
62bb1a1b-d674-4eeb-9cce-73ab741f3a7f,"Reliance Consolidated June 2025 Net Sales at Rs 243,632.00 crore, up 5.11% Y-o-Y",2025-07-18 22:21:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
a37664c4-f6e9-4666-bfe5-9e4057ed4a3b,"Reliance Industries reports highest-ever consolidated quarterly profit, EBITDA in Q1: Here are 10 key highlights",2025-07-18 22:03:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
ddeb3711-0f67-441c-953e-1099ad5ae488,"Reliance Retail Q1 profit rises 28%, bets big on quick commerce and consumer brands",2025-07-18 23:04:00+05:30,2025-07-21,1422.9169921875,-0.011059717912765851,-0.017989649755296086,-0.028699435235304896
d48e3b47-b5b7-4ece-9263-c4a99f93ca47,"Stocks to Watch Today: Emcure Pharma, Bajaj Finance, Bandhan Bank, Marico, Sterling Powergensys, Piramal Pharma, Godavari Biorefineries in focus on 4 July",2025-07-04 04:10:00+05:30,2025-07-04,1521.2244873046875,0.009297400045306199,-0.005434496954751016,-0.021017550253890446
5685f62d-f70c-4bb7-b4f9-fcae9c0ebbb6,"Gainers & Losers: Top 10 stocks that moved the most on July 1, 2025",2025-07-01 15:37:00+05:30,2025-07-02,1512.75830078125,-0.0006584619297647064,0.01494595609156365,0.0001316116920889995
b6d7adac-fc0e-42f4-b6d3-6a61fbeeca5c,"Nuvama gives Reliance Industries highest Street target on solar push, stock up 2%",2025-07-01 15:10:00+05:30,2025-07-01,1522.320068359375,-0.006281049417176669,-0.0007196785206071825,0.006019318978038859
b44555b6-65bd-4881-9f5d-35edb4b55f34,"Stocks to Watch Today: Torrent Pharma, JB Chemicals, Jyoti CNC, BHEL, Alembic Pharma, Waaree Energies, Prestige Estates, Hind Rectifiers in focus on 30 June",2025-06-30 06:11:00+05:30,2025-06-30,1494.630615234375,0.018525950721715933,0.011462090781666863,0.0272557675938626
a7410410-1693-46b4-96fc-8025b065ea9d,"Trade Spotlight: How should you trade Bajaj Finserv, Nykaa, LIC Housing Finance, Kajaria Ceramics, Max Healthcare Institute, and others on June 27?",2025-06-27 02:45:00+05:30,2025-06-27,1509.3717041015625,-0.009766374198701425,0.0022437128445463575,0.00785279276861775
276a3986-cd91-435b-b42c-8d994a507a0f,Gainers & Losers: 10 stocks that moved the most on June 25,2025-06-25 15:35:00+05:30,2025-06-26,1489.3516845703125,0.013442103526425261,0.02213606371860659,0.015047166289272423
6bc798eb-f7e9-4d67-a116-3e579c845a3a,"Adani, Reliance partner to offer each other's fuels in select outlets",2025-06-25 15:40:00+05:30,2025-06-26,1489.3516845703125,0.013442103526425261,0.02213606371860659,0.015047166289272423
4556302d-5704-46a3-b806-5134c30e2261,"Centre drafts proposal on emission reduction targets for PSU and private refineries, along with textile sector",2025-06-25 13:38:00+05:30,2025-06-25,1461.463134765625,0.019082622846425742,0.022694708939113316,0.03509850149169258
4bf8282b-590d-4a00-bfa3-729b4f1e2a43,"Scale is important, the biggest risk taken so far was Jio, says Mukesh Ambani",2025-06-25 11:50:00+05:30,2025-06-25,1461.463134765625,0.019082622846425742,0.022694708939113316,0.03509850149169258
6b610a5e-985b-4dd2-890e-906246805398,"RIL is building one of world’s largest manufacturing ecosystems for green energy, says Mukesh Ambani",2025-06-25 11:06:00+05:30,2025-06-25,1461.463134765625,0.019082622846425742,0.022694708939113316,0.03509850149169258
64d58f5e-8d95-48a2-8a8c-bec5c3fc12b1,Mukesh Ambani says Reliance aiming to become a deep-tech and advanced manufacturing company,2025-06-25 11:56:00+05:30,2025-06-25,1461.463134765625,0.019082622846425742,0.022694708939113316,0.03509850149169258
6c85382c-9fd1-4959-90c6-f1faca0fe046,"Citi Research hikes target price on Reliance Industries on strong outlook for Jio, shares rise",2025-06-25 09:32:00+05:30,2025-06-25,1461.463134765625,0.019082622846425742,0.022694708939113316,0.03509850149169258
3ca3c4bf-0a65-4678-a969-6fb989120a48,"Reliance Industries sells 3.5 crore shares of Asian Paints at Rs 2,201 apiece",2025-06-12 16:32:00+05:30,2025-06-13,1422.2198486328125,0.0069332429248572525,0.001540663429413797,0.026822564067351454
88ae79ad-c7da-4d8f-b56b-1b3cafc07861,"Bernstein hikes target price on Reliance Industries, Goldman Sachs adds RIL to APAC Conviction List",2025-06-03 14:46:00+05:30,2025-06-03,1399.908935546875,0.01280679355015245,0.02703658353893346,0.023479136041738204
1b799242-a451-47cd-a31f-c696ab046933,Reliance only Indian firm in highly valued global technology companies list,2025-06-02 16:55:00+05:30,2025-06-03,1399.908935546875,0.01280679355015245,0.02703658353893346,0.023479136041738204
08218e83-46cd-41d5-88b5-85e02fbbfd70,RIL Chairman Mukesh Ambani meets US President Donald Trump in Doha,2025-05-15 10:35:00+05:30,2025-05-15,1448.4151611328125,0.001512884039389429,-0.020354868269695032,-0.03080726113544935
f1a61443-1348-488a-8cc4-6f7b26146533,"Stocks to Watch Today: Bharti Airtel, Kfin Technologies, Nazara Tech, Dabur, Blue Star, Voltas, Symphony, United Breweries, Coal India in focus on 8 May",2025-05-08 02:24:00+05:30,2025-05-08,1401.4029541015625,-0.021179860130747533,0.006183291663374794,0.03354653056328789
db11c6ba-b841-47dc-969f-1889e5fa5478,"Stocks to Watch Today: Indian Hotels, CCL Products, DCM Shriram, Ather Energy, Senores Pharma, Paras Defence, Glenmark in focus on 6 May",2025-05-06 02:29:00+05:30,2025-05-06,1415.2476806640625,-0.010486376706539728,-0.030755213883667427,-0.0036597434004941817
c6d8ac47-6cb5-4b05-a640-6537a325f3f5,"Trade Spotlight: How should you trade Honasa Consumer, Godrej Properties, Elecon Engineering, Eternal, SBI, Adani Total Gas, and others on May 6?",2025-05-05 21:21:00+05:30,2025-05-06,1415.2476806640625,-0.010486376706539728,-0.030755213883667427,-0.0036597434004941817
6eb03542-158b-41e7-a093-b0854246da8e,Q4 results impact: Reliance Industries shares at highest level since October 2024,2025-04-29 16:27:00+05:30,2025-04-30,1399.410888671875,0.010533868970742606,0.011316756301087215,0.0014235028795424693
62818e3c-bc6c-43d1-845e-246f556c2c36,"Trade Spotlight: How should you trade Ultratech Cement, Birlasoft, Sonata Software, Hindustan Unilever, Bharat Electronics, and others on April 29?",2025-04-29 03:55:00+05:30,2025-04-29,1394.1319580078125,0.0037865358682444878,0.022576317151033004,0.004500938600329279
801f0261-b2b1-4403-9132-fc7fab35b97b,"Reliance Consolidated March 2025 Net Sales at Rs 261,388.00 crore, up 10.51% Y-o-Y",2025-04-28 11:51:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
9a4483d1-5319-41cc-9a3f-d80fcbcd8426,"Reliance Standalone March 2025 Net Sales at Rs 132,962.00 crore, down 9.45% Y-o-Y",2025-04-28 10:18:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
d9b3ce33-eca6-4dd4-8c13-2afb4857f2f4,"RIL shares soar over 5% on Q4 beat, jump most in nearly one year; brokerages bullish",2025-04-28 16:19:00+05:30,2025-04-29,1394.1319580078125,0.0037865358682444878,0.022576317151033004,0.004500938600329279
dd1904b1-97ea-4932-a3ff-a3fb06cb09df,"Stocks to Watch Today: Reliance Industries, IDFC First Bank, Tata Tech, Tejas Networks, India Cements, IGL, Biocon, Zydus Life in focus on 28 April",2025-04-28 02:54:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
9b870254-e8f5-4e6c-bbce-0b55d0f7a2ad,Reliance enters global top-25 net-worth club at $118 billion,2025-04-26 12:19:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
792e9823-0a65-479a-8d6b-1f693281b00e,"Reliance Q4 earnings: Company records strong double-digit growth in digital, retail businesses; here are 10 key important highlights",2025-04-25 23:15:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
95123f75-8286-4908-baaf-407f615efcc7,"JioStar reports revenue of Rs 10,006 crore, Ebitda of Rs 774 crore",2025-04-25 22:54:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
6fe0a3d7-6fb3-4bc2-90f6-59fee61f9c22,"Reliance Retail shifts focus to premium formats, quick commerce, and consumer brands",2025-04-25 22:23:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
69c9ce58-09cd-4531-8eed-d46c3c411608,"Jio Platforms Q4 net profit jumps 26% on back of strong ARPU, robust homes and digital services business growth",2025-04-25 22:43:00+05:30,2025-04-28,1363.35498046875,0.022574441711784212,0.037258908991669865,0.03806250091775122
b5e5c35b-4933-4608-b905-a06fe22e638d,"RIL Q4 Preview: Retail, digital likely to grow; O2C earnings may weaken",2025-04-25 09:17:00+05:30,2025-04-25,1295.22705078125,0.05259921775599642,0.08043673719428868,0.10066132604495547
b727b88d-a3c8-47ba-8c76-71ff208ba506,"Stocks to Watch Today: Maruti Suzuki, PNB, Dabur, Bharat Electronics, Kirloskar Oil, Interarch Building, VVIP Infratech, Mahindra Lifespace in focus on 3 April",2025-04-03 02:46:00+05:30,2025-04-03,1243.732666015625,-0.035236730882516616,-0.053255394380692725,-0.02382482560509932
3491e9f2-f1d7-4f2a-b63f-504a30af373c,"Jefferies hikes stake in Reliance Industries, Zomato, says Chris Wood in latest Greed & Fear note",2025-03-28 08:23:00+05:30,2025-03-28,1270.027587890625,-0.017645697364857164,-0.02070421314128534,-0.08579722581536872
ebc88df0-42bf-4772-a5f4-879b3d58fad1,"Stocks to Watch Today: Welspun Corp, NCC, Mahindra and Mahindra, Dr Reddys, Alembic Pharma, Godrej Properties, DAM Capital in focus on 24 March",2025-03-24 01:25:00+05:30,2025-03-24,1296.920166015625,-0.012787017018420856,-0.018354970694732957,-0.0380155246852284
